Main_Site_ID,Site_ID,Main_Site_Flag,Miles_from_Main_Site
215544,404050,N,0.1
215544,404111,N,0.1
215544,406756,N,0.1
215544,472839,N,0.1
215544,475371,N,0.1
215544,486095,N,12
215544,497266,N,12
215544,512190,N,0.1
215544,548467,N,0.1
215544,548469,N,0.1
215544,548471,N,0.1
215544,557147,N,8
215544,557721,N,0.1
215544,563791,N,15.2
215544,593497,N,0.1
215544,618550,N,0.1
215545,153679,N,3.7
215545,153681,N,2.6
215545,215545,Y,0
215545,490739,N,7.4
215545,545402,N,3.5
215545,593252,N,4
215551,215551,Y,0
215553,215553,Y,0
215553,242618,N,6
215553,472452,N,0.1
215553,525120,U,0.1
215553,525604,U,30
215553,525605,U,4
215553,525607,U,0.1
215553,525608,U,1.1
215554,21515,N,0.1
215554,28456,N,7
215554,215554,Y,0
215554,500594,N,8
215554,511577,N,4.9
215554,517233,N,0.2
215554,528336,N,4
215554,548599,N,21
215554,548600,N,9
215554,561427,N,5.4
215556,215556,Y,0
215556,523640,N,0.5
215556,524723,N,0.5
215556,534578,N,3
215556,535085,N,15
215556,535091,N,16
215556,535092,N,20
215556,535093,N,1
215556,535095,N,20
215556,535096,N,1.5
215556,535097,N,15
215556,535098,N,1.2
215556,535099,N,30
215556,535100,N,1
215556,535256,N,13.5
215556,584202,N,30
18223,18223,Y,0
18223,486209,N,14
215557,215557,Y,0
215558,69658,N,34
215558,199056,N,5
215558,215558,Y,0
215558,448396,N,2
215558,448397,N,5
215558,448398,N,12
215558,448399,N,34
215558,448400,N,16
215558,448401,N,0.2
215558,448402,N,7
215558,448404,N,2
215558,448405,N,0.4
215558,473876,N,57
215558,473880,N,57
215558,485053,N,34
215558,529562,N,2.7
215560,215560,Y,0
24778,24778,Y,0
24778,293830,N,14
24778,407182,N,5
24778,440229,N,3
24778,470664,N,6
215562,215562,Y,0
215562,343768,N,7.3
215562,343771,N,7.5
215562,343773,N,10.1
215562,343774,N,10.7
215562,343779,N,7.3
215562,343795,N,7.1
215562,449165,N,7.1
215562,469776,N,8
215562,486360,N,6.9
215562,499291,N,7.3
215562,506387,N,5.6
215562,507099,N,7.3
215562,535341,N,6.7
215562,535342,N,5.6
215562,535345,N,17.1
215562,535346,N,3.8
215562,553506,N,9.6
215562,556906,N,10.7
215562,582039,N,9.6
215562,582040,N,4.1
215562,582082,N,6.8
215562,582087,N,10.6
215562,582088,N,4.8
215562,582089,N,4.8
215562,607171,N,7.3
215563,85364,N,8
215563,215563,Y,0
215564,215564,Y,0
215564,502745,N,12
215564,571112,N,10
215564,609878,N,0.1
241472,241472,Y,0
215568,215568,Y,0
215568,276658,N,10
215568,276674,N,7
215568,419380,N,0.3
215568,419391,N,18.9
215568,459239,N,0.3
215568,485790,N,7
215568,521833,N,0.1
215568,567028,N,19.5
215568,567029,N,0.3
215568,594040,N,0.1
215568,595298,N,0.3
215568,595299,N,0.1
215568,595300,N,0.2
215568,595734,N,0.2
215568,607106,N,0.2
18271,18271,Y,0
18271,131895,N,30
18271,225598,N,48
18271,417603,N,30
18271,544414,N,45
18271,556219,N,30
387265,21699,N,20
387265,329934,N,17
387265,379498,N,1
387265,379499,N,1
387265,379500,N,1
387265,387265,Y,0
387265,389255,N,1
387265,389278,N,1
387265,511243,N,21
387265,530398,N,20
387265,534987,N,15
387265,546534,N,1
387265,546538,N,1
387265,546542,N,1
387265,546553,N,1
387265,565098,N,1
387265,575079,N,1
387265,591646,N,26
215570,215570,Y,0
215570,223545,N,4
215570,223546,N,4
215570,223549,N,4
215570,223550,N,6
215570,223552,N,5
215570,223556,N,9
215570,223557,N,10
215570,223559,N,16
215570,223563,N,27
215570,223564,N,24
215570,223568,N,27
215570,223571,N,10
215570,223573,N,18
215570,223576,N,1
215570,340877,N,4
215570,340878,N,4
215570,340879,N,4
215570,340883,N,4
215570,340886,N,5
215570,340889,N,15
215570,340892,N,21
215570,345204,N,5
215570,360783,N,31
215570,396192,N,5
215570,396197,N,3
215570,397535,N,4
215570,397536,N,4
215570,397556,N,5
215570,397558,N,3
215570,398158,N,4
215570,439232,N,4
215570,481031,N,11
215570,506550,N,7
215570,523943,N,15
215570,550268,N,16
215570,556058,N,4
215570,557083,N,3
215570,565949,N,25
215570,572619,N,51
215570,604766,N,59
215570,604768,N,60
215570,604769,N,62
215570,606662,N,60
215570,607048,N,62
215570,610176,N,7
215570,610801,N,56
215570,613589,N,65
215570,616135,N,170
215570,617680,N,2
215570,617681,N,2
215574,23973,N,5
215574,215574,Y,0
215574,275088,N,2
215574,276941,N,20
215574,369040,N,5
215574,458964,N,5
215574,459193,N,15
215574,459385,N,5
215574,512329,N,59
215574,512330,N,52
215574,512331,N,57
215574,513894,N,4
215574,513895,N,0.5
215574,513896,N,5
215574,513897,N,3
215574,524414,N,30
215574,524417,N,2
215574,531781,N,0.5
215574,548073,N,12
215574,548880,N,21
215574,570176,N,5
215574,573168,N,59
215574,597527,N,1
215574,613167,N,5
215576,215576,Y,0
215576,522433,N,0.1
215576,570626,N,0.1
215576,570628,N,20
215576,599610,N,0.1
215576,610397,N,0.1
215577,215577,Y,0
215577,388056,N,0.1
215577,481291,N,3
215577,549304,N,12
215577,589357,N,0.5
215577,589358,N,1.7
215579,215579,Y,0
215579,586682,N,0.1
517825,18570,N,3
517825,152610,N,0.3
517825,334447,N,0.1
517825,334448,N,0.1
517825,398063,N,18
517825,502930,N,0.1
517825,502933,N,0.1
517825,517825,Y,0
517825,558270,N,0.1
517825,566758,N,3
517825,566759,N,7
517825,570118,N,0.1
517825,577962,N,6
517825,588230,N,13
517825,588231,N,20
517825,592678,N,0.1
517825,616719,N,0.1
426661,27289,N,0.2
426661,27351,N,2
426661,119123,N,0.6
426661,263347,N,0.5
426661,416037,N,9
426661,416052,N,1
426661,416057,N,1
426661,416088,N,1
426661,425686,N,0.1
426661,426661,Y,0
426661,429680,N,10
426661,459755,N,2
426661,497313,N,4
426661,511073,N,4
426661,518684,N,12.4
426661,535528,N,0.1
426661,535529,N,4.5
426661,557053,N,2
426661,558011,N,11
426661,564636,N,11
426661,569539,N,0.1
426661,569540,N,0.6
426661,584222,N,4.5
426661,606531,N,0.1
215584,215584,Y,0
215584,454611,N,0.3
215584,454694,N,25
215584,504538,N,21
215584,554210,N,0.1
215584,554235,N,27
215584,564110,N,12
215584,578649,N,18
215584,590774,N,15
215585,215585,Y,0
215585,343005,N,1.2
215585,351631,N,2
215585,457010,N,4.2
215585,495294,N,10.9
215585,507265,N,4.2
215585,507266,N,10
215585,508316,N,2
215585,509419,N,0.1
215585,510922,N,0.3
215585,532008,N,6
215585,538500,N,0.1
215585,543368,N,4.2
215585,546020,N,0.3
215585,547300,N,0.1
215585,547301,N,0.1
215585,566743,N,10
215585,590298,N,4.2
356422,356422,Y,0
356422,356448,N,5
356422,408871,N,0.1
356422,408878,N,0.2
356422,408993,N,6
356422,409828,N,0.1
356422,504229,N,17
356422,575326,N,15
356422,587307,N,5
215588,215588,Y,0
215588,353209,N,0.1
215588,353244,N,0.2
215588,408360,N,0.1
215588,472862,N,20
215588,518860,N,0.1
215588,518861,N,0.1
215588,518875,N,0.1
215588,518877,N,0.1
215588,518879,N,0.3
215588,531012,N,0.1
215588,566562,N,0.1
215588,578906,N,0.2
215588,578908,N,0.2
215588,587305,N,10
215588,590762,N,0.1
19425,19425,Y,0
19425,29157,N,27
19425,29158,N,17
19425,29159,N,11
19425,29160,N,13
19425,29162,N,30
19425,29166,N,23
19425,29173,N,16
19425,29174,N,16
19425,29175,N,20
19425,29176,N,15
19425,29183,N,24
19425,29190,N,14
19425,29204,N,16
19425,77845,N,20
19425,85227,N,15
19425,85232,N,15
19425,85237,N,29
19425,177590,N,1
19425,177597,N,10
19425,177602,N,13
19425,177603,N,24
19425,249194,N,8
19425,337108,N,20
19425,337147,N,10
19425,400807,N,15
19425,401153,N,14
19425,441481,N,19.8
19425,442007,N,21.6
19425,445952,N,10
19425,445953,N,10
19425,449550,N,25
19425,463565,N,1
19425,465127,N,20
19425,500401,N,14
19425,500402,N,22
19425,500448,N,20
19425,504812,N,15
19425,524053,N,6
19425,524055,N,25
19425,583355,N,30
19425,605710,N,20
19425,618222,N,30
19425,618226,N,7
19425,618293,N,13
19425,618294,N,25
19425,618295,N,30
19425,618296,N,16
19425,618297,N,16
215596,21317,N,25
215596,79610,N,0.1
215596,79627,N,0.1
215596,81022,N,22
215596,215596,Y,0
215596,221655,N,15
215596,221679,N,8
215596,221680,N,19
215596,485688,N,20
215596,585992,N,20
215596,586000,N,3
215596,611402,N,30
215596,617504,N,22
215596,617506,N,8
215596,617507,N,22
215596,617508,N,0.1
215596,617510,N,22
215596,617511,N,8
215596,617512,N,8
215596,617513,N,33
215596,617514,N,8
215596,617516,N,0.1
215596,617522,N,0.1
215596,617523,N,20
215596,617525,N,8
215596,617526,N,22
215596,617527,N,0.1
215596,617528,N,8
215596,617529,N,8
215597,215597,Y,0
215597,409574,N,0.1
215599,21245,N,21
215599,69336,N,30
215599,215599,Y,0
215599,348280,N,20
215599,348283,N,25
215599,348284,N,30
215599,408544,N,20
215599,408546,N,14
215599,408547,N,25
215599,408548,N,13
215599,408551,N,10
215599,408553,N,14
215599,456677,N,35
215599,456678,N,40
215599,456679,N,40
215599,456713,N,35
215599,503799,N,19
215599,504018,N,10
215599,504020,N,32
215599,504021,N,24
215599,512981,N,15
215599,514917,N,30
215599,563523,N,25
215599,563526,N,25
215599,563572,N,30
215599,563760,N,30
215599,575131,N,0.5
215599,575321,N,12
215599,593726,N,20
215599,593728,N,5
215600,22886,N,4
215600,215600,Y,0
215600,410141,N,6
215600,457368,N,18
215600,457370,N,1
215600,491904,N,6
215600,494687,N,8
215600,507114,N,4
215600,507119,N,4
215600,507124,N,8
215600,507135,N,4
215600,507139,N,4
215600,507140,N,9
215600,510058,N,0.1
215600,510072,N,1
215600,510074,N,18
215600,510129,N,0.1
215600,510133,N,3
215600,511729,N,6
215600,516947,N,11
215600,516950,N,35
215600,516968,N,27
215600,516969,N,22
215600,534354,N,15
215600,534494,N,1
215600,534495,N,22
215600,534497,N,34
215600,534653,N,4
215600,549829,N,22
215600,552370,N,8
215600,560252,N,2
215600,565097,N,31
215600,566771,N,22
215600,618495,N,0.1
215600,618496,N,0.1
215600,618499,N,0.1
215600,618503,N,0.1
215600,618506,N,18
215600,618508,N,20
215600,618509,N,11
215600,618511,N,11
215600,618512,N,0.1
215600,618513,N,3
215600,618514,N,18
215600,618515,N,8
215600,618516,N,1
215600,618539,N,0.1
215600,618541,N,35
215600,618542,N,0.1
215600,618543,N,0.1
215600,618544,N,0.1
215600,618545,N,0.1
215600,618547,N,1
215600,618548,N,0.1
215600,618549,N,0.1
215600,618551,N,0.1
215600,618552,N,0.1
215600,618553,N,1
215600,618554,N,31
215600,618556,N,22
215600,618659,N,18
215600,618661,N,1
215600,618662,N,18
215600,618663,N,18
215600,618673,N,18
215600,618674,N,0.1
215600,618677,N,8
215600,618678,N,8
215600,618679,N,18
215600,618680,N,1
215600,618681,N,2
215600,618683,N,2
215600,618684,N,1
215600,618685,N,0.1
215600,618686,N,1
215600,618687,N,0.1
215600,618695,N,0.1
530514,530514,Y,0
215610,42230,N,7
215610,215610,Y,0
215610,286027,N,5
215610,383542,N,7
215610,384133,N,1.5
215610,557063,N,7
215610,573216,N,10
215610,579153,N,7.4
215610,604782,N,1.5
215610,604973,N,13
215610,604978,N,4
215610,605927,N,8
215610,608010,N,0.2
215610,608016,N,0.2
215610,615571,N,20
215611,105876,N,9
215611,215611,Y,0
215611,347998,N,0.2
215611,348000,N,0.5
215611,349754,N,20
215611,408478,N,0.5
215611,472963,N,21
215611,472964,N,35
215611,485689,N,35
215611,510205,N,0.5
215611,515561,N,1
215611,533003,N,13
215611,533005,N,3
215611,533006,N,5.5
215611,533007,N,9
215611,538648,N,0.7
215611,581798,N,0.1
215611,607596,N,10
215611,610140,N,30
380143,118640,N,3.5
380143,361904,N,0.1
380143,380143,Y,0
380143,462002,N,0.2
380143,471817,N,30
380143,474978,N,3.5
380143,474979,N,26
380143,536372,N,30
380143,552841,N,15
215619,169041,N,0.1
215619,215619,Y,0
215619,583649,N,3.5
215619,591869,N,13
215619,592311,N,28
215619,605798,N,8.9
215619,615752,N,50.7
215619,615754,N,25.9
215619,616149,N,5
225313,225313,Y,0
225313,225319,N,6.2
225313,225320,N,7.6
225313,225326,N,0.3
225313,225327,N,1.1
225313,225328,N,1.5
225313,225329,N,5.7
225313,225330,N,10.5
225313,225336,N,16.4
225313,225339,N,0.2
225313,225340,N,7.2
225313,441429,N,9.3
225313,442580,N,35
225313,490366,N,0.5
225313,508131,N,1
225313,508132,N,1
225313,508134,N,1
225313,508135,N,1
225313,508136,N,1
225313,508137,N,1
225313,508138,N,14
225313,519702,N,8.9
225313,519703,N,0.2
225313,536292,N,7.2
225313,536295,N,0.1
225313,536354,N,0.1
225313,557780,N,10
225313,557797,N,10
225313,570325,N,10
225313,587261,N,28.7
225313,590024,N,0.1
225313,594183,N,0.1
225313,601861,N,35.6
225313,603020,N,10.4
17718,17718,Y,0
17718,249852,N,13
17718,249854,N,25
17718,448224,N,1
17718,509301,N,0.1
17718,519143,N,0.1
17718,556665,N,0.1
17718,558918,N,17.5
17718,564218,N,0.5
17718,611794,N,11.4
215624,215624,Y,0
215624,341827,N,14
215624,458999,N,9
21024,21024,Y,0
21024,189638,N,26
21024,189639,N,16
21024,189641,N,2
21024,256403,N,1
21024,380358,N,34
21024,435482,N,1
21024,469843,N,2
21024,469855,N,10
21024,478478,N,1
21024,500784,N,3
21024,500785,N,9
21024,538440,N,40
21024,538441,N,60
21024,538443,N,2
21024,538445,N,1
21024,538446,N,1
21024,538449,N,1
21024,538453,N,2
21024,544938,N,1
21024,544939,N,60
21024,563401,N,1
21024,573286,N,1
21024,581246,N,1
21024,583914,N,1
21024,608532,N,1
215630,215630,Y,0
215630,221625,N,8.6
215630,221631,N,0.3
215630,263764,N,16.3
215630,382737,N,21.6
215630,403583,N,15.1
215630,403585,N,2.3
215630,429906,N,0.5
215630,445977,N,1.7
215630,446872,N,0.4
215630,447292,N,3.9
215630,496399,N,1.7
215630,503120,N,3.5
215630,514633,N,22.3
215630,517998,N,1.9
215630,518865,N,0.5
215630,534659,N,1
215630,535466,N,33.2
215630,539072,N,3.2
215630,542283,N,27.7
215630,542286,N,4.5
215630,542308,N,4.3
215630,550427,N,0.5
215630,558890,N,29.1
215630,588836,N,2.1
215630,591734,N,4.3
215630,592407,N,15.3
215630,595423,N,0.2
215630,595443,N,4.9
215630,595452,N,0.9
215630,595465,N,0.4
215632,215632,Y,0
215632,456545,N,15
215632,482726,N,30
215632,482727,N,8
215632,488726,N,9
215632,503407,N,13
215632,531622,N,21
215632,531623,N,9
215632,531630,N,6
215632,531641,N,1
215632,535323,N,9
215632,545215,N,0.1
215632,563932,N,21
215632,563934,N,3
215632,563935,N,6
215632,563941,N,0.1
215632,564323,N,0.1
215632,564329,N,16
215632,564333,N,0.1
215632,564337,N,0.1
215632,564340,N,15
215632,572021,N,21
215632,579907,N,35
215632,579917,N,15
215632,583516,N,0.1
215632,583525,N,16
215632,583527,N,15
215632,583545,N,36
215632,583546,N,35
215632,583547,N,0.1
215632,583548,N,1
215632,583549,N,0.1
215632,583550,N,15
215632,583555,N,15
215632,583558,N,7
215632,583559,N,7
215632,583564,N,21
215632,583565,N,0.1
215632,583566,N,0.1
215632,583567,N,21
215632,583569,N,13
215632,583580,N,0.1
215632,583581,N,0.1
215632,583582,N,0.1
215632,583583,N,0.1
215632,583586,N,6
215632,583587,N,1
215632,583595,N,21
215632,583601,N,13
215632,583603,N,15
215632,583605,N,13
215632,583607,N,9
215632,583608,N,0.1
215632,583610,N,15
215632,583611,N,15
215632,583613,N,21
215632,583614,N,21
215632,583618,N,21
215632,583621,N,9
215632,583622,N,21
215632,583638,N,21
215632,583646,N,16
215632,583684,N,6
215632,583685,N,35
215632,585436,N,28
215632,585437,N,30
215632,591942,N,6
215632,605266,N,0.1
215632,618248,N,21
441976,204669,N,1
441976,204674,N,10
441976,204676,N,10
441976,204677,N,10
441976,215633,N,10
441976,342233,N,7
441976,398671,N,7
441976,398686,N,0.1
441976,398687,N,0.1
441976,398688,N,0.1
441976,398689,N,10
441976,398690,N,0.1
441976,398692,N,0.1
441976,398694,N,0.1
441976,398698,N,0.1
441976,398703,N,0.1
441976,409948,N,10
441976,441976,Y,0
441976,457335,N,8
441976,490175,N,0.1
441976,490176,N,10
441976,509281,N,0.1
441976,515745,N,0.1
441976,515746,N,5
441976,515749,N,0.1
441976,523542,N,0.1
441976,529213,N,0.1
441976,530449,N,0.1
441976,533213,N,0.1
441976,533877,N,10
441976,537398,N,21.7
441976,538849,N,26
441976,550794,N,0.1
441976,550796,N,0.1
441976,550797,N,0.1
441976,550800,N,10
441976,550801,N,0.1
441976,550802,N,4
441976,550803,N,2
441976,550804,N,0.1
441976,550816,N,0.1
441976,550883,N,0.1
441976,550997,N,0.1
441976,550998,N,0.3
441976,551133,N,0.1
441976,551134,N,4
441976,551135,N,4
441976,551136,N,10
441976,551459,N,0.1
441976,561762,N,5
441976,562887,N,20
441976,563400,N,8
441976,585853,N,0.2
441976,588208,N,0.1
441976,588972,N,20
441976,596096,N,10
441976,596097,N,20
441976,596117,N,18
441976,597703,N,20
441976,599412,N,20
441976,599413,N,20
441976,599414,N,20
441976,599765,N,0.1
441976,599767,N,0.1
441976,599769,N,10
441976,599771,N,0.1
441976,600790,N,26
441976,605553,N,30
441976,609648,N,13
441976,615190,N,9.5
441976,617926,N,5.6
215634,85516,N,4
215634,85523,N,2
215634,215634,Y,0
215634,221357,N,1.8
215634,221360,N,0.1
215634,221361,N,7
215634,221375,N,0.1
215634,221395,N,10
215634,222444,N,19
215634,222445,N,7
215634,222446,N,13
215634,222447,N,20
215634,222448,N,0.1
215634,222449,N,0.1
215634,223072,N,9
215634,341689,N,0.1
215634,341692,N,0.1
215634,341703,N,0.1
215634,341704,N,0.1
215634,341708,N,2
215634,341715,N,0.1
215634,341716,N,0.1
215634,403131,N,7
215634,403132,N,0.1
215634,403134,N,6
215634,403142,N,7
215634,403151,N,1.8
215634,403155,N,0.1
215634,403166,N,6
215634,413316,N,7
215634,413414,N,20
215634,413415,N,18
215634,433920,N,0.1
215634,444853,N,2
215634,444858,N,4
215634,458924,N,0.1
215634,458925,N,16
215634,471571,N,1
215634,471574,N,18
215634,546023,N,2.1
215634,546024,N,2.2
215636,215636,Y,0
215636,612156,N,0.4
215636,612157,N,1.2
215636,612158,N,8.8
215636,612159,N,18
215636,612160,N,1.2
215636,612161,N,0.2
215636,612173,N,0.2
18083,18083,Y,0
18083,560196,N,8
18083,596955,N,11
215638,215638,Y,0
215638,544519,N,1.5
215638,571967,N,2
215638,587650,N,0.1
215638,603981,N,0.5
215638,615936,N,4
521566,273962,N,2
521566,273976,N,7
521566,273989,N,15
521566,280188,N,2
521566,280190,N,2
521566,280191,N,0.1
521566,284256,N,2
521566,466081,N,2
521566,521566,Y,0
521566,524478,N,2
521566,524481,N,2
521566,535233,N,22.4
521566,535259,N,11.1
521566,535260,N,4.6
521566,535262,N,2
521566,546129,N,65
521566,548221,N,74
521566,566670,N,74
521566,572092,N,0.1
215646,25131,N,1.5
215646,215646,Y,0
215646,420793,N,0.1
215646,420802,N,0.6
215646,524758,N,0.1
215646,533138,N,15
215646,533163,N,0.1
215646,533166,N,15
215646,550433,N,1.5
215646,590909,N,1.5
215646,610100,N,0.1
215648,78994,N,6
215648,79001,N,0.5
215648,192068,N,0.2
215648,215648,Y,0
215648,332591,N,25
215648,383915,N,24
215648,383927,N,15
215648,442494,N,5
215648,454417,N,25
215648,461182,N,13
215648,476025,N,0.1
215648,487823,N,7
215648,487825,N,0.5
215648,498769,N,9
215648,498770,N,0.5
215648,498781,N,9
215648,498933,N,0.5
215648,531636,N,7
215648,531638,N,0.5
215648,531640,N,0.5
215648,547169,N,8.5
215648,573274,N,6
215648,587181,N,8
215648,604726,N,0.5
18320,18320,Y,0
18320,445837,N,0.3
18320,445839,N,0.3
18320,515305,N,0.3
18320,515306,N,8.8
18320,515650,N,8.8
18320,546231,N,3.7
18320,563278,N,0.3
18320,563279,N,0.3
18320,563280,N,0.1
18320,580291,N,8.8
18320,580292,N,8.1
18320,580293,N,9.7
18320,580295,N,2.5
18320,580297,N,0.3
18320,580298,N,3.4
18320,580299,N,5
18320,580300,N,3
18320,580303,N,0.3
18320,580304,N,8.8
18320,580305,N,12.7
18320,580306,N,3
18320,580307,N,3.7
18320,580308,N,3.7
18320,580311,N,3
18320,580312,N,3
18320,580313,N,0.3
18320,580314,N,2.5
18320,580315,N,3
18320,580317,N,8.9
18320,580318,N,8.3
18320,580319,N,4.3
18320,580320,N,4
18320,580321,N,0.3
18320,580322,N,3
18320,580323,N,3
18320,580324,N,0.3
18320,580325,N,2.4
18320,580326,N,3
18320,580327,N,8.8
18320,580328,N,2.5
18320,580329,N,0.3
18320,584221,N,0.3
18320,596143,N,1.8
18320,616521,N,7.5
18320,616522,N,1.9
489293,21702,N,10.1
489293,71606,N,8.5
489293,71612,N,0.3
489293,200457,N,8
489293,221202,N,2
489293,294370,N,1
489293,388932,N,1
489293,388935,N,1
489293,389168,N,0.5
489293,442237,N,0.5
489293,442238,N,1
489293,489254,N,4.8
489293,489255,N,7.7
489293,489257,N,4.8
489293,489258,N,6.1
489293,489259,N,7.3
489293,489261,N,5.3
489293,489263,N,4.8
489293,489269,N,12.2
489293,489272,N,6.1
489293,489293,Y,0
489293,489301,N,4.8
489293,489303,N,2
489293,505552,N,0.1
489293,505553,N,6.1
489293,514945,N,0.6
489293,517097,N,2.8
489293,517098,N,6.6
489293,526252,N,6.1
489293,549893,N,3
489293,563102,N,7.2
489293,563104,N,0.6
489293,565629,N,0.1
489293,572389,N,0.1
489293,577710,N,6.8
521567,42371,N,15
521567,141994,N,10
521567,281520,N,12
521567,283289,N,18
521567,283292,N,15
521567,283865,N,15
521567,300235,N,10
521567,377705,N,12
521567,377709,N,2
521567,377710,N,0.1
521567,421601,N,0.1
521567,470310,N,18
521567,501134,N,1
521567,501185,N,0.9
521567,501186,N,5
521567,501187,N,0.1
521567,501188,N,0.1
521567,521567,Y,0
521567,524618,N,12
521567,524619,N,5
521567,530136,N,0.1
521567,530137,N,0.8
521567,532755,N,0.1
521567,547949,N,2
521567,559764,N,0.1
521567,563688,N,2
521567,564029,N,0.1
521567,564031,N,0.1
521567,569866,N,2
521567,569868,N,0.1
521567,580552,N,0.1
521567,585291,N,0.1
521567,596798,N,5
521567,596800,N,10
521567,596803,N,12
521567,596805,N,12
521567,596807,N,18
521567,596808,N,2
521568,475000,N,38
521568,515857,N,0.1
521568,516820,N,1
521568,521568,Y,0
521568,529870,N,36
521568,531879,N,5.7
521568,582208,N,36
521568,591782,N,38
215660,215660,Y,0
215661,215661,Y,0
215661,343395,N,12
215661,343408,N,6
215661,465006,N,10
215661,509675,N,3
215661,513654,N,12.4
215661,525404,N,11
215661,572425,N,0.1
215661,599485,N,15
215662,71559,N,5
215662,180136,N,5
215662,215662,Y,0
215662,342989,N,7
215662,490344,N,0.1
215662,510405,N,0.1
215662,599579,N,0.1
215663,215663,Y,0
215663,248811,N,7
215663,248812,N,30
215663,248814,N,20
215663,456624,N,4
215663,474442,N,1
215663,580721,N,0.5
215663,593991,N,14
215663,598360,N,0.1
215663,598361,N,0.2
215663,599439,N,0.4
370823,370802,N,4
370823,370823,Y,0
370823,420033,N,6
370823,420354,N,9
370823,472639,N,14
370823,486031,N,7
370823,487740,N,2
370823,568182,N,2.5
370823,608305,N,0.1
370823,608318,N,0.1
370823,609061,N,2
370823,609062,N,3
370823,609063,N,14
370823,609067,N,0.1
370823,609068,N,4
370823,609069,N,0.1
370823,609070,N,2
215666,215666,Y,0
215666,322793,N,9
215666,390523,N,9.7
215666,438309,N,2
215666,444986,N,12
215666,497054,N,2
215666,528407,N,9
215666,530109,N,8
215666,530110,N,2
215666,532045,N,6.5
215666,532468,N,0.1
215666,532469,N,9.7
215666,532470,N,0.1
215666,532471,N,0.1
215666,533547,N,17
215666,533549,N,2.1
215666,545392,N,12.2
215666,603414,N,9.7
215666,603498,N,0.1
215666,603759,N,2.8
215666,603760,N,7.1
215666,603761,N,2.1
215666,603762,N,0.2
215666,603763,N,5.3
215666,603764,N,1.8
215666,603765,N,6.5
215666,603766,N,1.6
215666,603767,N,20.1
215666,603775,N,2
215666,603776,N,1.1
16947,16947,Y,0
16947,118184,N,4
16947,118190,N,22
16947,118193,N,70
16947,181240,N,5
16947,181247,N,28.5
16947,345832,N,28
16947,403842,N,51
16947,471506,N,7
16947,491755,N,1
342725,342725,Y,0
342725,408663,N,0.1
342725,408670,N,0.1
342725,505069,N,15
342725,609676,N,0.1
521571,115262,N,4
521571,115263,N,4
521571,252459,N,4
521571,275418,N,25
521571,370293,N,25
521571,380983,N,4
521571,519602,N,4
521571,521571,Y,0
521571,526273,N,11
521571,526278,N,25
521571,531605,N,25
521571,545551,N,25
521571,603029,N,4
215674,127110,N,10
215674,215674,Y,0
215674,346351,N,1
215674,367691,N,1
215674,367692,N,1
215674,367694,N,1
215674,418393,N,1
215674,501777,N,1
215674,550450,N,1
215674,585969,N,1
215674,594051,N,1
215674,603923,N,1
215674,618813,N,1
215677,104839,N,22
215677,215677,Y,0
215677,242614,N,21
215677,242616,N,20
215677,253244,N,0.1
215677,253245,N,0.1
215677,253246,N,0.7
215677,457910,N,0.1
215679,215679,Y,0
215679,475309,N,6
215679,486365,N,17
215679,486366,N,4.5
215679,486367,N,4
215679,486368,N,10
215679,525124,N,6
215679,549554,N,6
215679,549555,N,4.5
215679,550895,N,0.3
215679,568374,N,6
215679,571594,N,0.5
215679,585164,N,5.3
215679,608128,N,5.3
215680,72850,N,3
215680,215680,Y,0
215680,390953,N,0.1
215680,391079,N,0.5
215680,470388,N,2.2
215680,490712,N,0.1
215680,527704,N,0.5
215680,546866,N,0.1
215680,546867,N,1
215680,546870,N,0.1
215680,546871,N,0.1
215680,563086,N,18
215680,563643,N,0.1
215680,568039,N,0.1
215680,568041,N,16
215680,572071,N,1
215680,586469,N,1
215680,586547,N,0.5
215680,591768,N,0.1
215680,592762,N,0.1
215680,608579,N,0.1
215681,215681,Y,0
215681,459498,N,5
215681,459507,N,0.1
215681,492507,N,0.1
215681,532046,N,0.1
215681,549563,N,2.5
215681,569483,N,0.1
17116,17116,Y,0
17129,17129,Y,0
17129,275799,N,8
17129,275800,N,2
17129,291323,N,2
17129,355477,N,0.1
17129,465317,N,0.1
17129,497326,N,0.1
17129,504935,N,0.1
17129,549104,N,0.1
17129,556150,N,30
17129,591609,N,0.1
17129,611382,N,15
215684,215684,Y,0
215684,415705,N,5
215684,473831,N,0.1
215684,497901,N,9
215684,509605,N,12
215684,510707,N,4
215684,510709,N,2
215684,530780,N,0.1
215684,530985,N,12
215684,530987,N,12
215684,567286,N,0.1
215684,568287,N,12
215684,568382,N,10.5
215684,568385,N,5.5
215684,568386,N,5.5
215684,583247,N,2
215686,215686,Y,0
215686,330797,N,1
215686,406256,N,6
215686,441630,N,9
215686,460633,N,0.2
215686,460636,N,1
215686,482395,N,14
215686,589642,N,4
215686,589646,N,3
215686,589649,N,6
215686,589654,N,3
215686,589656,N,3
215686,589658,N,40
215689,215689,Y,0
215690,180297,N,7.5
215690,215690,Y,0
215690,438293,N,17.5
215690,438294,N,7.2
215690,511899,N,1
215690,535289,N,0.1
215690,537460,N,0.1
215690,537461,N,0.1
215690,537464,N,0.1
215690,543842,N,0.1
215690,550269,N,7.2
215691,215691,Y,0
521572,474366,N,7
521572,501204,N,6
521572,521572,Y,0
521572,542465,N,7
215699,215699,Y,0
215699,474195,N,12
